siret,siren,nic
19930129200017,199301292,00017
19930834700020,199308347,00020
19932074800015,199320748,00015
19940138100017,199401381,00017
19941474900010,199414749,00010
19951811900011,199518119,00011
31065487600047,310654876,00047
19974552200011,199745522,00011
20000297000024,200002970,00024
20001120300037,200011203,00037
20001138500057,200011385,00057
20002305900179,200023059,00179
20002309100040,200023091,00040
37869298200036,378692982,00036
18290904400014,182909044,00014
26090023800205,260900238,00205
31245483800102,312454838,00102
20002944500042,200029445,00042
43842088700129,438420887,00129
31318123200031,313181232,00031
20003224100016,200032241,00016
39055507600012,390555076,00012
20003308200070,200033082,00070
77630753000027,776307530,00027
52882164800029,528821648,00029
52882164800011,528821648,00011
77567227230709,775672272,30709
31450443200027,314504432,00027
31450443200092,314504432,00092
31450443200100,314504432,00100
31450443200126,314504432,00126
31450443200134,314504432,00134
77567227232358,775672272,32358
42030962700032,420309627,00032
77567227233828,775672272,33828
49525509300025,495255093,00025
32611521900064,326115219,00064
22170001600738,221700016,00738
38752808600011,387528086,00011
22930008201420,229300082,01420
22940028800010,229400288,00010
77568562101513,775685621,01513
18001404502120,180014045,02120
38867252900012,388672529,00012
18001404502237,180014045,02237
38867252900046,388672529,00046
35083769600037,350837696,00037
77637297100031,776372971,00031
19421078700041,194210787,00041
35208713400065,352087134,00065
77694486000019,776944860,00019
52358209600039,523582096,00039
19220059000011,192200590,00011
77567227234669,775672272,34669
53897367800302,538973678,00302
75079623700022,750796237,00022
77750904300058,777509043,00058
77566657100085,775666571,00085
78294740200015,782947402,00015
30293883200052,302938832,00052
30766741000012,307667410,00012
45034043500012,450340435,00012
77606111100030,776061111,00030
77555650900013,775556509,00013
19801344300017,198013443,00017
19141408500016,191414085,00016
19941111700013,199411117,00013
32712493900056,327124939,00056
81994658300013,819946583,00013
19772311700010,197723117,00010
77566202600860,775662026,00860
77573724000280,775737240,00280
77573724000306,775737240,00306
77573724000314,775737240,00314
77573724000330,775737240,00330
77573724000090,775737240,00090
77573724000140,775737240,00140
77573724000165,775737240,00165
77573724000181,775737240,00181
44961927900028,449619279,00028
31653750500018,316537505,00018
26420030400162,264200304,00162
26440013600018,264400136,00018
26440013600729,264400136,00729
20004216600104,200042166,00104
20005535800150,200055358,00150
77567227231681,775672272,31681
26510005700487,265100057,00487
26510005700545,265100057,00545
26450009100030,264500091,00030
77567227233356,775672272,33356
42030962700073,420309627,00073
42030962700081,420309627,00081
82939311500029,829393115,00029
77567227234008,775672272,34008
77567227234362,775672272,34362
26590671900371,265906719,00371
26590671900421,265906719,00421
18720092800054,187200928,00054
18720092800146,187200928,00146
26630746100290,266307461,00290
20004216600013,200042166,00013
26490003600015,264900036,00015
26670057400012,266700574,00012
26670057400442,266700574,00442
18930018900017,189300189,00017
26060070500016,260600705,00016
26060070500040,260600705,00040
30980220500604,309802205,00604
30980220500703,309802205,00703
30980220500737,309802205,00737
26760168000015,267601680,00015
32919829500019,329198295,00019
26140093100018,261400931,00018
78300521800012,783005218,00012
26140093100273,261400931,00273
26160034000010,261600340,00010
26800014800364,268000148,00364
26800014800422,268000148,00422
26210007600310,262100076,00310
30540504500892,305405045,00892
26850242400305,268502424,00305
26250176000199,262501760,00199
26870851800280,268708518,00280
33202336500189,332023365,00189
42030962700065,420309627,00065
20003001300110,200030013,00110
77567227216138,775672272,16138
26380030200014,263800302,00014
26350007600017,263500076,00017
83271648400023,832716484,00023
51892110100037,518921101,00037
82024570200015,820245702,00015
80778027500028,807780275,00028
31419618900018,314196189,00018
80783659800035,807836598,00035
80783659800076,807836598,00076
19940126600036,199401266,00036
83027052600015,830270526,00015
31497181300022,314971813,00022
77719323600018,777193236,00018
77724791700019,777247917,00019
34191533800030,341915338,00030
34234133600069,342341336,00069
50229635300050,502296353,00050
50235251100039,502352511,00039
31550339100320,315503391,00320
48121044100046,481210441,00046
18760902900017,187609029,00017
48126807600033,481268076,00033
18150001800039,181500018,00039
48865558000022,488655580,00022
24450046800115,244500468,00115
31700138600034,317001386,00034
77784331900057,777843319,00057
81897269700010,818972697,00010
31754202500133,317542025,00133
39265534600048,392655346,00048
31754202500273,317542025,00273
77815852700011,778158527,00011
77816355000016,778163550,00016
39297519900010,392975199,00010
77821064100081,778210641,00081
19010072700014,190100727,00014
45303523000045,453035230,00045
31800874500065,318008745,00065
77831080500016,778310805,00016
77833200700013,778332007,00013
19021522800049,190215228,00049
77840394900010,778403949,00010
31807145300159,318071453,00159
77849371800010,778493718,00010
80911961300028,809119613,00028
80914760600010,809147606,00010
77869757300013,778697573,00013
77904719000011,779047190,00011
81160199600044,811601996,00044
41953572900026,419535729,00026
32032837000020,320328370,00020
32032837000046,320328370,00046
32032837000053,320328370,00053
77925023200039,779250232,00039
77937827200016,779378272,00016
34825058000050,348250580,00050
50489583000041,504895830,00041
77534503600013,775345036,00013
82313542100019,823135421,00019
78515061600049,785150616,00049
42109558900048,421095589,00048
48511598400026,485115984,00026
44922610900014,449226109,00014
51331440100144,513314401,00144
82367897400010,823678974,00010
80476445400026,804764454,00026
75098732300011,750987323,00011
81065555500029,810655555,00029
19271016800068,192710168,00068
78071659300030,780716593,00030
78072679000022,780726790,00022
78075094900023,780750949,00023
39867427500068,398674275,00068
39869457000035,398694570,00035
78083909800016,780839098,00016
75161280500042,751612805,00042
78103011900015,781030119,00015
81119809200017,811198092,00017
33270195200076,332701952,00076
78113883900019,781138839,00019
44492238900077,444922389,00077
75198840300026,751988403,00026
78128494800028,781284948,00028
32122546800016,321225468,00016
52475302700019,524753027,00019
32137608900033,321376089,00033
39946530100014,399465301,00014
40000056800057,400000568,00057
78144401300010,781444013,00010
44524552500040,445245525,00040
39962833800028,399628338,00028
82422814200470,824228142,00470
35301731200052,353017312,00052
78189192400016,781891924,00016
42219375500556,422193755,00556
82422814200645,824228142,00645
35330523800076,353305238,00076
39988868400012,399888684,00012
32240853500068,322408535,00068
32322213300015,323222133,00015
83497649000021,834976490,00021
82422814200942,824228142,00942
49483711500018,494837115,00018
78219893100027,782198931,00027
19940126600044,199401266,00044
78281552600051,782815526,00051
52797395200023,527973952,00023
82422814201288,824228142,01288
75336083300044,753360833,00044
75336083300085,753360833,00085
19480514900136,194805149,00136
79922601400014,799226014,00014
79158594600027,791585946,00027
49098556100029,490985561,00029
42373373200048,423733732,00048
32441928201159,324419282,01159
82284823000022,822848230,00022
82422814201718,824228142,01718
37897406700035,378974067,00035
32511081500090,325110815,00090
32511430400075,325114304,00075
42447162100021,424471621,00021
51115776000014,511157760,00014
30207054500025,302070545,00025
77512089200010,775120892,00010
19580101400026,195801014,00026
40254253400043,402542534,00043
83833964600021,838339646,00021
19590217600013,195902176,00013
77539527000017,775395270,00017
52751481400021,527514814,00021
78386336800016,783863368,00016
77546377100011,775463771,00011
30285817000012,302858170,00012
19610021800029,196100218,00029
42826196000036,428261960,00036
19620109900013,196201099,00013
77555839800266,775558398,00266
19622257400028,196222574,00028
38067883900073,380678839,00073
32832092400033,328320924,00033
82428290900020,824282909,00020
38122298300011,381222983,00011
40412904100020,404129041,00020
30460088500020,304600885,00020
13002374000041,130023740,00041
40426607400032,404266074,00032
83953384100012,839533841,00012
45211949800122,452119498,00122
19672198900040,196721989,00040
34185728200055,341857282,00055
81535576300013,815355763,00013
78515061600056,785150616,00056
84003804600024,840038046,00024
40521878500021,405218785,00021
78574029100139,785740291,00139
78574029100220,785740291,00220
78574029100386,785740291,00386
49405922300052,494059223,00052
78574029100659,785740291,00659
78574029100741,785740291,00741
78574029100857,785740291,00857
78574029100881,785740291,00881
78574029100949,785740291,00949
19741518500010,197415185,00010
38343530200021,383435302,00021
83327543100025,833275431,00025
77567227211832,775672272,11832
19760058800044,197600588,00044
80275703900010,802757039,00010
40868408200014,408684082,00014
40904808900034,409048089,00034
33330321200034,333303212,00034
77567227227267,775672272,27267
77567227227523,775672272,27523
77567227230162,775672272,30162
49535480500030,495354805,00030
18060001700339,180600017,00339
40968888400033,409688884,00033
33503646300024,335036463,00024
51473161100034,514731611,00034
77567227233323,775672272,33323
43292624400091,432926244,00091
24060040300010,240600403,00010
77568030902443,775680309,02443
77568030902450,775680309,02450
30701517200017,307015172,00017
43340351600027,433403516,00027
77568562100499,775685621,00499
30739070800013,307390708,00013
77568562101182,775685621,01182
19911401800021,199114018,00021
82816170300024,828161703,00024
38844309500053,388443095,00053
33498174300019,334981743,00019
33500462800012,335004628,00012
38862995800058,388629958,00058
19460490600082,194604906,00082
43444766000185,434447660,00185
51819150700046,518191507,00046
39056261900028,390562619,00028
33778063900023,337780639,00023
13002179300026,130021793,00026
53498655900035,534986559,00035
81910693100010,819106931,00010
82882707100014,828827071,00014
31091420500011,310914205,00011
31111028200010,311110282,00010
52033837700010,520338377,00010
81951970300022,819519703,00022
53161482400021,531614824,00021
88431434500015,884314345,00015
38972793400017,389727934,00017
49936638300010,499366383,00010
80511341200011,805113412,00011
38979238300041,389792383,00041
77573009600127,775730096,00127
82122407800013,821224078,00013
84469498400015,844694984,00015
47992706300012,479927063,00012
78457980700040,784579807,00040
77606044400168,776060444,00168
30243213300023,302432133,00023
77774615700059,777746157,00059
53370923400017,533709234,00017
78807167800015,788071678,00015
43226107100034,432261071,00034
52885548900019,528855489,00019
31491218900037,314912189,00037
26310012500016,263100125,00016
48058649400035,480586494,00035
13001533200013,130015332,00013
65205134300083,652051343,00083
78471035200088,784710352,00088
26780577800011,267805778,00011
50445826600039,504458266,00039
13002338500011,130023385,00011
13001835100010,130018351,00010
19311384200416,193113842,00416
44094454400020,440944544,00020
19753256700058,197532567,00058
78471035200096,784710352,00096
83829611900038,838296119,00038
26780580200019,267805802,00019
19311384200010,193113842,00010
19691774400019,196917744,00019
33411191100049,334111911,00049
26800014800281,268000148,00281
